##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	HG004.novaseq.pcr-free.35x.R2
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	420312085
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.71886193089119	37.0	37.0	37.0	37.0	37.0
2	35.827468674853826	37.0	37.0	37.0	37.0	37.0
3	35.94732111973416	37.0	37.0	37.0	37.0	37.0
4	35.94296854681207	37.0	37.0	37.0	37.0	37.0
5	35.98874641922323	37.0	37.0	37.0	37.0	37.0
6	36.022568304216136	37.0	37.0	37.0	37.0	37.0
7	36.01398626451581	37.0	37.0	37.0	37.0	37.0
8	36.01587504437328	37.0	37.0	37.0	37.0	37.0
9	35.991922816114126	37.0	37.0	37.0	37.0	37.0
10-14	36.002157174709836	37.0	37.0	37.0	37.0	37.0
15-19	35.98475947794839	37.0	37.0	37.0	37.0	37.0
20-24	35.954968937902414	37.0	37.0	37.0	37.0	37.0
25-29	35.896170496739344	37.0	37.0	37.0	37.0	37.0
30-34	35.849272362463715	37.0	37.0	37.0	37.0	37.0
35-39	35.79662325578862	37.0	37.0	37.0	37.0	37.0
40-44	35.76750904842529	37.0	37.0	37.0	37.0	37.0
45-49	35.70901839617578	37.0	37.0	37.0	37.0	37.0
50-54	35.65119348447952	37.0	37.0	37.0	37.0	37.0
55-59	35.62309291725457	37.0	37.0	37.0	37.0	37.0
60-64	35.57337867075604	37.0	37.0	37.0	37.0	37.0
65-69	35.530282815446526	37.0	37.0	37.0	37.0	37.0
70-74	35.48062386880929	37.0	37.0	37.0	37.0	37.0
75-79	35.41606662154385	37.0	37.0	37.0	37.0	37.0
80-84	35.36362551269493	37.0	37.0	37.0	37.0	37.0
85-89	35.322775415796094	37.0	37.0	37.0	37.0	37.0
90-94	35.247277669877136	37.0	37.0	37.0	34.6	37.0
95-99	35.19713694694265	37.0	37.0	37.0	32.2	37.0
100-104	35.15252242675821	37.0	37.0	37.0	25.0	37.0
105-109	35.03927350554291	37.0	37.0	37.0	25.0	37.0
110-114	34.96024482522314	37.0	37.0	37.0	25.0	37.0
115-119	34.88611969032487	37.0	37.0	37.0	25.0	37.0
120-124	34.84199791638159	37.0	37.0	37.0	25.0	37.0
125-129	34.78926357922828	37.0	37.0	37.0	25.0	37.0
130-134	34.68422444431975	37.0	37.0	37.0	25.0	37.0
135-139	34.55475308781569	37.0	37.0	37.0	25.0	37.0
140-144	34.494661782565686	37.0	37.0	37.0	25.0	37.0
145-149	34.35543699296678	37.0	37.0	37.0	25.0	37.0
150-151	34.008975676966315	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.00828846079460277
1101	2	0.044743893243669675
1101	3	-0.0041348146391158025
1101	4	-0.06657243119800427
1101	5	-0.0053256878504868155
1101	6	0.011853605505898201
1101	7	0.0334696652097648
1101	8	-0.011848315953756128
1101	9	3.7434480775289103E-4
1101	10-14	-0.015959386129679842
1101	15-19	0.011050326131922361
1101	20-24	-0.008966662904782652
1101	25-29	0.013648688052917635
1101	30-34	0.023580749011472335
1101	35-39	0.04516766786859705
1101	40-44	0.0044863732653368515
1101	45-49	0.0016511266435372818
1101	50-54	-0.031539166943687746
1101	55-59	-0.0828553217501593
1101	60-64	-0.0446416158458689
1101	65-69	0.007204347027318647
1101	70-74	-0.038890415438963544
1101	75-79	-0.007626915523140099
1101	80-84	0.026585513803730976
1101	85-89	-0.0900600873711852
1101	90-94	-0.08909317486055812
1101	95-99	-0.06448074887451583
1101	100-104	-0.21261629339225152
1101	105-109	-0.018471570169289464
1101	110-114	0.13626873201490497
1101	115-119	0.03497682055483864
1101	120-124	-0.012869574946968498
1101	125-129	0.08752560510395568
1101	130-134	0.15108187947135576
1101	135-139	0.25190486197741535
1101	140-144	0.1551796246144761
1101	145-149	0.004903786003339405
1101	150-151	0.3214872148459733
1102	1	0.12917793022373303
1102	2	0.09151295805662585
1102	3	-0.04020128013419111
1102	4	-0.15693882304280748
1102	5	-0.16894698105210892
1102	6	0.06475622857118424
1102	7	0.07713942616225467
1102	8	0.025829601935392077
1102	9	-0.08212767497092699
1102	10-14	0.008162373587403238
1102	15-19	-0.017070028041821672
1102	20-24	-0.013196897910106031
1102	25-29	0.013286248662844002
1102	30-34	0.05895995789092012
1102	35-39	0.03496858334948172
1102	40-44	6.230514872100912E-4
1102	45-49	-0.05294201795182829
1102	50-54	-0.025116091921574935
1102	55-59	0.015606740465528901
1102	60-64	-0.07483273224829645
1102	65-69	-0.03537066813701273
1102	70-74	0.022951489208253406
1102	75-79	-0.06194367965686354
1102	80-84	-0.04253132947157923
1102	85-89	-0.012729746236317396
1102	90-94	-0.05409354531646926
1102	95-99	0.01978263075825737
1102	100-104	0.04471106097069821
1102	105-109	0.09677902683822737
1102	110-114	0.16077718264925522
1102	115-119	0.09506134894380125
1102	120-124	0.09420364789215085
1102	125-129	0.13954887405195393
1102	130-134	0.15002374144906838
1102	135-139	0.2921646217178733
1102	140-144	0.18108017087584471
1102	145-149	0.3114011156220613
1102	150-151	0.39256387242652124
1103	1	0.2003948952274186
1103	2	0.10728607801851098
1103	3	-0.017256762602208653
1103	4	-0.057327223490780455
1103	5	-0.06377500181019968
1103	6	-0.03778865164294842
1103	7	0.06946437316485543
1103	8	0.0065998705920335965
1103	9	-0.09117104766096418
1103	10-14	-0.01596455479285197
1103	15-19	-0.0062368368714444955
1103	20-24	-0.019589602125861916
1103	25-29	-0.0319099646333072
